,customer_id_nys,sum_samt_0,sum_samt_1,rat_samt,flg_sts
4491,CS024515000202,3316,346,0.10434258142340169,0
2191,CS011414000098,3500,365,0.10428571428571429,0
668,CS003415000138,2673,276,0.10325476992143659,0
3067,CS016415000042,2847,293,0.10291534949069196,0
1196,CS005414000109,3687,376,0.10197992948196366,0
1265,CS005515000034,2318,236,0.10181190681622088,0
4243,CS023415000221,3343,336,0.10050852527669758,0
5148,CS028515000032,1558,156,0.10012836970474968,0
229,CS001515000320,5287,528,0.09986759977302818,0
6387,CS035515000200,3743,368,0.09831685813518568,0
4032,CS021614000003,2733,268,0.09806073911452616,0
4938,CS027415000117,2686,263,0.09791511541325391,0
107,CS001415000128,2964,290,0.09784075573549257,0
5248,CS029414000016,4281,418,0.09764073814529316,0
5691,CS031515000016,2748,268,0.0975254730713246,0
3880,CS020515000054,2757,268,0.09720710917664127,0
3347,CS017515000174,2945,286,0.09711375212224109,0
4691,CS026205000003,6746,650,0.0963533946042099,0
5701,CS031515000089,3045,293,0.09622331691297209,0
6505,CS037415000214,6341,601,0.09478000315407664,0
3104,CS016513000031,3678,346,0.09407286568787385,0
3715,CS019515000147,4859,456,0.09384647046717431,0
6605,CS038314000001,3766,350,0.09293680297397769,0
5268,CS029415000041,4126,381,0.09234125060591372,0
2999,CS016205000001,2379,218,0.09163514081546868,0
387,CS002415000034,2236,204,0.09123434704830054,0
2494,CS012615000089,2751,250,0.09087604507451835,0
5832,CS032415000200,3363,305,0.09069283377936366,0
3663,CS019415000194,3076,278,0.09037711313394019,0
2884,CS015414000114,3859,348,0.0901788027986525,0
4827,CS026515000043,4965,446,0.08982880161127896,0
755,CS003515000007,2886,257,0.08905058905058905,0
2902,CS015415000093,3661,326,0.08904670854957662,0
494,CS002515000078,3406,298,0.08749266001174398,0
2574,CS013415000095,6258,546,0.087248322147651,0
4765,CS026415000231,4195,366,0.08724672228843862,0
2057,CS010415000253,6578,564,0.08574034660991182,0
5358,CS029515000121,3947,333,0.08436787433493793,0
6117,CS034414000015,4023,338,0.08401690280884912,0
4752,CS026415000123,3669,308,0.08394657944944127,0
5673,CS031513000149,3332,275,0.08253301320528211,0
2576,CS013415000131,5884,483,0.08208701563562203,0
3799,CS020414000032,3490,286,0.08194842406876791,0
2899,CS015415000077,12774,1045,0.0818067950524503,0
6333,CS035513000025,1804,147,0.08148558758314856,0
5355,CS029515000107,3113,253,0.0812720848056537,0
761,CS003515000088,2298,186,0.08093994778067885,0
2592,CS013415000204,4919,398,0.08091075421833706,0
6244,CS035215000028,2554,200,0.07830853563038372,0
5713,CS031515000192,2915,228,0.07821612349914236,0
6077,CS034214000002,5737,448,0.07808959386438906,0
4150,CS022515000145,6358,496,0.07801195344447939,0
2971,CS015515000165,8651,666,0.07698531961622934,0
2209,CS011415000099,3498,268,0.07661520869068039,0
4898,CS027414000014,7998,612,0.07651912978244561,0
5395,CS030214000022,2455,186,0.07576374745417515,0
1166,CS005411000001,2388,180,0.07537688442211055,0
3299,CS017513000051,3300,248,0.07515151515151515,0
3760,CS020315000088,2976,218,0.07325268817204302,0
4818,CS026514000076,3556,260,0.07311586051743532,0
2629,CS013514000071,3880,278,0.07164948453608247,0
1344,CS006414000001,6910,486,0.0703328509406657,0
3551,CS019214000020,2961,208,0.07024653833164471,0
3229,CS017411000035,3083,215,0.06973726889393447,0
3131,CS016515000012,2813,196,0.06967650195520796,0
6488,CS037415000097,4441,308,0.06935374915559558,0
3829,CS020415000185,3294,228,0.0692167577413479,0
1860,CS009415000016,2457,170,0.06919006919006919,0
1940,CS009515000071,5496,366,0.0665938864628821,0
3060,CS016414000102,7047,455,0.06456648219100326,0
5611,CS031414000044,4596,293,0.06375108790252393,0
3278,CS017415000200,4186,266,0.06354515050167224,0
1,CS001115000010,2320,146,0.06293103448275862,0
1305,CS006214000005,3068,188,0.061277705345501955,0
106,CS001415000126,3778,230,0.06087877183695077,0
790,CS003605000005,4045,246,0.06081582200247219,0
3887,CS020515000105,3753,228,0.060751398880895285,0
634,CS003414000017,6808,406,0.05963572267920094,0
3321,CS017514000012,4180,246,0.05885167464114833,0
2723,CS014414000063,3436,200,0.05820721769499418,0
419,CS002415000487,2844,160,0.05625879043600562,0
4946,CS027415000249,2846,158,0.05551651440618412,0
6340,CS035513000120,2694,148,0.05493689680772086,0
4078,CS022414000123,5437,290,0.05333823799889645,0
1401,CS006513000175,3803,202,0.05311596108335524,0
4470,CS024515000021,3746,198,0.05285638013881474,0
6779,CS039304000007,3814,196,0.051389617199790245,0
955,CS004415000122,4876,250,0.05127153404429861,0
2140,CS011215000043,5491,278,0.05062830085594609,0
1193,CS005414000096,4484,225,0.05017841213202498,0
970,CS004415000234,3952,196,0.04959514170040486,0
4390,CS024414000006,4234,208,0.04912612187057156,0
3451,CS018415000248,4279,193,0.0451039962608086,0
988,CS004415000399,3723,157,0.042170292774644104,0
57,CS001412000160,5418,228,0.042081949058693245,0
4654,CS025515000057,7276,302,0.04150632215503024,0
2617,CS013513000229,2605,108,0.04145873320537428,0
5173,CS028605000002,10702,418,0.03905811997757429,0
4753,CS026415000141,4555,168,0.03688254665203074,0
1578,CS007615000026,10743,393,0.036581960346271994,0
4179,CS022615000142,5346,193,0.03610175832398055,0
1651,CS008413000015,2492,88,0.03531300160513644,0
1366,CS006415000147,9887,346,0.034995448568827754,0
2641,CS013515000164,5584,188,0.0336676217765043,0
2957,CS015515000034,10818,358,0.0330929931595489,0
4730,CS026414000059,7828,158,0.0201839550332141,0
1623,CS008314000069,5193,100,0.019256691700365876,0
